EPISODE_NUMBER,LAYER_1,LAYER_2,LAYER_3,LAYER_4,ACCURACY,LOSS
episode_2859,c_1,c_6,c_6,c_6,0.9738,0.08194286
episode_2860,c_1,c_5,m_2,m_2,0.9611,0.13301012
episode_2861,c_1,c_6,c_5,c_12,0.9741,0.08506591
episode_2862,c_1,c_6,c_8,c_2,0.9727,0.08723385
episode_2863,c_2,c_6,c_1,m_2,0.9724,0.08417948
episode_2864,c_1,c_4,c_10,m_3,0.9744,0.07938764
episode_2865,c_8,c_6,m_3,m_2,0.9687,0.10905343
episode_2866,c_1,c_6,c_5,c_10,0.9722,0.0840504
episode_2867,c_1,m_2,c_8,c_3,0.9482,0.17249538
episode_2868,c_11,c_6,c_9,m_1,0.9726,0.08596596
episode_2869,c_12,c_6,c_6,m_2,0.9766,0.07053097
episode_2870,c_9,m_1,c_5,c_2,0.9528,0.16439955
episode_2871,c_1,m_1,c_5,c_6,0.9491,0.17552328
episode_2872,m_2,c_5,c_9,c_7,0.9339,0.21509822
episode_2873,c_12,c_6,c_12,s,0.9734,0.08809687
episode_2874,c_8,c_6,c_5,c_11,0.9732,0.08645515
episode_2875,c_5,c_4,c_4,m_2,0.9735,0.08362151
episode_2876,c_10,c_6,c_10,c_12,0.9747,0.08016557
episode_2877,c_10,c_1,m_2,c_8,0.9556,0.14874862
episode_2878,c_11,c_3,c_1,m_2,0.973,0.08744874
episode_2879,m_3,c_3,c_7,c_2,0.8539,0.47249836
episode_2880,c_8,c_10,c_5,c_7,0.974,0.08322569
episode_2881,c_3,c_6,c_6,c_1,0.9727,0.08784127
episode_2882,c_11,c_6,c_10,c_8,0.9744,0.081008695
episode_2883,c_1,c_5,c_8,m_2,0.9743,0.07902697
episode_2884,c_4,c_4,s,-,0.9775,0.07595925
episode_2885,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_2886,c_1,m_1,m_2,m_3,0.8926,0.39383593
episode_2887,c_11,c_10,c_7,m_2,0.9726,0.086582005
episode_2888,c_3,m_1,c_12,c_10,0.954,0.15875772
episode_2889,c_1,c_8,c_5,m_2,0.9735,0.08305227
episode_2890,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_2891,c_9,c_2,c_7,m_2,0.9711,0.08916356
episode_2892,c_6,c_6,c_5,m_2,0.97,0.09062803
episode_2893,c_10,m_2,c_5,m_2,0.9481,0.17269155
episode_2894,c_7,c_6,c_4,m_2,0.9729,0.08514247
episode_2895,c_1,m_3,c_3,m_3,0.9253,0.24700889
episode_2896,c_7,c_4,c_3,c_8,0.9734,0.08268603
episode_2897,c_1,c_10,c_9,m_2,0.9731,0.08054228
episode_2898,c_8,c_5,m_2,c_2,0.9658,0.12395148
episode_2899,c_3,c_6,c_11,m_1,0.9753,0.07887895
episode_2900,m_3,c_6,c_5,m_2,0.8614,0.4477583
episode_2901,c_3,c_11,c_5,c_5,0.9734,0.08260674
episode_2902,c_3,c_1,c_3,m_2,0.9727,0.08903618
episode_2903,c_5,c_2,c_5,c_3,0.9725,0.08662655
episode_2904,c_2,c_6,c_5,c_4,0.9734,0.0829065
episode_2905,c_12,m_3,c_11,c_9,0.9562,0.14914858
episode_2906,m_3,m_1,c_5,m_2,0.6185,1.1736555
episode_2907,c_2,c_12,c_3,m_3,0.9727,0.086250864
episode_2908,c_4,c_6,c_11,c_10,0.9728,0.08621824
episode_2909,m_3,c_6,c_4,m_2,0.8524,0.47390273
episode_2910,c_12,c_9,m_3,c_3,0.9676,0.11397333
episode_2911,c_1,c_12,m_3,s,0.9711,0.098917514
episode_2912,c_1,c_5,c_3,c_10,0.9719,0.085323356
episode_2913,c_3,c_1,c_9,m_2,0.9734,0.08517117
episode_2914,c_12,c_2,c_7,c_9,0.9736,0.087738365
episode_2915,c_1,c_5,c_11,c_10,0.973,0.08521972
episode_2916,c_3,c_6,c_8,c_7,0.9745,0.07975523
episode_2917,c_9,s,-,-,0.963,0.12784523
episode_2918,c_1,s,-,-,0.9595,0.14239001
episode_2918,c_1,s,-,-,0.9589,0.14358625
episode_2918,c_1,s,-,-,0.9575,0.14356542
episode_2919,c_1,m_2,c_5,c_9,0.9466,0.17620134
episode_2920,c_9,c_6,c_2,m_2,0.9721,0.08740951
episode_2921,c_11,c_4,c_2,m_2,0.973,0.08364736
episode_2922,c_1,c_2,c_2,c_2,0.9708,0.09124085
episode_2923,c_1,m_3,c_5,m_2,0.9221,0.2627115
episode_2924,s,-,-,-,0.9111,0.328965
episode_2925,c_8,c_6,s,-,0.9685,0.10645471
episode_2926,m_2,c_6,c_4,m_2,0.9277,0.23405956
episode_2927,c_6,c_6,c_6,c_6,0.9722,0.0871292
episode_2928,c_3,c_12,m_3,c_4,0.9699,0.10505523
episode_2929,c_9,c_6,c_5,m_2,0.9749,0.08274048
episode_2930,c_1,c_8,c_5,c_9,0.9726,0.086100556
episode_2931,c_11,c_7,c_10,c_5,0.9734,0.0806843
episode_2932,c_1,c_6,c_12,m_2,0.973,0.08692022
episode_2933,c_1,c_11,c_1,c_10,0.9735,0.08269637
episode_2934,c_3,c_5,s,-,0.9769,0.07370273
episode_2935,c_1,c_6,c_5,c_3,0.9735,0.08277421
episode_2936,c_12,c_6,c_12,c_6,0.9737,0.083065905
episode_2937,s,-,-,-,0.9111,0.328965
episode_2938,c_1,c_1,c_7,c_9,0.9739,0.08072626
episode_2939,m_1,c_6,c_12,c_9,0.9357,0.21275704
episode_2940,c_8,c_7,c_5,m_2,0.9725,0.0845764
episode_2941,c_11,c_2,c_5,m_3,0.9728,0.082611546
episode_2942,c_7,c_12,c_7,c_5,0.9735,0.083854154
episode_2943,c_5,c_10,c_3,c_2,0.973,0.083051726
episode_2944,c_1,c_2,c_8,s,0.9736,0.08550491
episode_2945,c_1,c_6,m_3,c_12,0.9712,0.1004132
episode_2946,c_1,c_8,m_3,c_3,0.9635,0.12039869
episode_2947,m_2,c_6,c_5,c_8,0.9324,0.22524448
episode_2948,s,-,-,-,0.9111,0.328965
episode_2949,c_1,c_12,c_12,c_1,0.9745,0.08264697
episode_2950,c_12,c_6,c_8,c_4,0.9718,0.088482775
episode_2951,c_12,c_2,c_3,c_8,0.9726,0.08476219
episode_2952,m_2,s,-,-,0.8894,0.41746303
episode_2952,m_2,s,-,-,0.8887,0.41835153
episode_2953,c_5,c_6,c_5,c_8,0.9741,0.08108999
episode_2954,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_2955,c_4,c_5,c_5,c_7,0.9735,0.08544459
episode_2956,m_2,c_3,m_2,m_2,0.9153,0.30187517
episode_2957,c_1,c_11,c_5,c_3,0.9738,0.08447588
episode_2958,c_9,m_1,c_5,s,0.9523,0.16215256
episode_2959,c_1,s,-,-,0.9595,0.14239001
episode_2959,c_1,s,-,-,0.9589,0.14358625
episode_2959,c_1,s,-,-,0.9575,0.14356542
episode_2960,c_1,c_10,c_5,c_2,0.9748,0.08230222
episode_2961,c_7,c_2,s,-,0.968,0.10870249
episode_2962,c_1,c_6,c_12,c_1,0.9729,0.083713144
episode_2963,c_4,c_9,c_4,c_8,0.9718,0.08633291
episode_2964,m_3,c_1,c_2,c_10,0.8578,0.4558944
episode_2965,c_8,c_4,c_12,c_1,0.9736,0.08005604
episode_2966,c_2,c_6,c_3,m_2,0.9729,0.0830907
episode_2967,c_6,s,-,-,0.9632,0.12855202
episode_2967,c_6,s,-,-,0.9631,0.12906559
episode_2967,c_6,s,-,-,0.9626,0.1315919
episode_2968,c_2,m_3,c_5,c_8,0.9547,0.15658006
episode_2969,m_2,c_6,m_1,c_1,0.9012,0.35812986
episode_2970,m_3,m_2,c_5,s,0.5297,1.4407399
episode_2971,c_1,c_10,c_1,c_2,0.973,0.08434221
episode_2972,c_1,c_6,c_4,c_3,0.9814,0.056733217
episode_2973,m_2,c_11,c_5,c_5,0.9324,0.22490661
episode_2974,c_1,c_11,c_1,m_2,0.9803,0.060886238
episode_2975,c_1,c_8,c_4,m_1,0.9739,0.081210755
episode_2976,m_2,m_1,c_2,c_4,0.7633,0.771837
episode_2977,m_3,m_1,c_5,c_9,0.609,1.21817
episode_2978,c_2,c_6,m_3,m_2,0.9704,0.102775514
episode_2979,c_2,m_3,c_5,m_2,0.9419,0.1946683
episode_2980,c_4,c_6,c_4,m_1,0.9721,0.08739692
episode_2981,c_2,c_6,m_1,m_2,0.9626,0.12642305
episode_2982,c_8,c_5,c_5,m_3,0.9731,0.08173805
episode_2983,c_1,c_6,c_5,c_5,0.9731,0.08385633
episode_2984,c_11,c_6,c_2,c_10,0.9729,0.08502934
episode_2985,m_2,c_6,c_5,c_2,0.9321,0.22556247
episode_2986,c_3,c_2,c_5,m_2,0.9719,0.09110844
episode_2987,c_2,c_7,c_5,c_2,0.9719,0.087771915
episode_2988,c_1,c_6,c_5,c_2,0.9722,0.08608864
episode_2989,m_3,m_1,c_7,m_1,0.6171,1.1867882
episode_2990,m_1,c_6,c_5,c_10,0.934,0.22115007
episode_2991,c_12,c_12,c_6,c_4,0.9722,0.08814653
episode_2992,c_9,c_7,c_9,c_3,0.9735,0.08394941
episode_2993,c_5,s,-,-,0.9435,0.19806732
episode_2994,c_4,c_4,c_5,m_2,0.9737,0.07943396
episode_2995,c_6,c_2,c_10,c_4,0.9726,0.0832802
episode_2996,c_8,m_2,c_11,c_3,0.9493,0.16701454
episode_2997,c_8,m_3,m_3,c_3,0.8521,0.58132505
episode_2998,c_1,c_6,c_10,m_2,0.9728,0.084664136
episode_2999,m_2,c_2,c_10,c_1,0.9326,0.22296299
episode_3000,c_7,c_6,c_5,c_3,0.9746,0.08235088
episode_3001,c_8,m_1,c_5,c_6,0.9508,0.16307037
episode_3002,c_1,c_6,c_6,m_2,0.9724,0.0853113
episode_3003,s,-,-,-,0.9111,0.328965
episode_3004,c_1,c_6,c_2,c_9,0.9727,0.08521613
episode_3005,c_1,c_6,c_1,m_2,0.9796,0.06246638
episode_3006,c_1,c_12,c_2,c_11,0.9732,0.08531285
episode_3007,c_1,c_2,c_2,c_3,0.9712,0.08952114
episode_3008,c_8,c_6,c_3,m_2,0.9737,0.08177524
episode_3009,c_7,c_5,c_8,m_2,0.9736,0.08043562
episode_3010,c_9,c_6,c_12,m_2,0.9723,0.082654335
episode_3011,c_1,c_2,c_3,c_9,0.9742,0.08283119
episode_3012,c_1,c_5,c_3,m_2,0.9732,0.0834809
episode_3013,c_10,c_8,c_3,c_9,0.9727,0.08421701
episode_3014,c_1,c_6,c_9,m_2,0.9715,0.08841636
episode_3015,c_2,c_6,c_3,c_5,0.9742,0.08129817
episode_3016,c_9,c_6,c_3,c_10,0.9735,0.08747786
episode_3017,c_8,s,-,-,0.9613,0.13357337
episode_3017,c_8,s,-,-,0.962,0.13284324
episode_3018,c_6,c_1,c_10,m_2,0.9728,0.085915476
episode_3019,c_1,c_6,c_5,c_7,0.9742,0.0805126
episode_3020,c_11,c_1,c_7,m_2,0.9735,0.083253495
episode_3021,c_1,c_6,c_10,c_12,0.975,0.08407784
episode_3022,m_2,c_6,m_3,m_2,0.9114,0.3471047
episode_3023,c_1,c_6,c_4,m_2,0.9743,0.08245304
episode_3024,c_9,c_6,c_4,m_2,0.9729,0.08881329
episode_3025,m_2,c_2,c_11,m_2,0.9331,0.22104707
episode_3026,c_12,c_6,c_5,m_2,0.9716,0.08865615
episode_3027,c_3,c_6,m_3,m_2,0.9697,0.10165729
episode_3028,m_1,c_6,c_6,m_2,0.9343,0.21549252
episode_3029,c_10,c_3,c_7,c_4,0.9734,0.08439204
episode_3030,c_8,c_11,c_5,m_2,0.9747,0.07899101
episode_3031,c_1,c_6,c_1,c_11,0.9749,0.0832223
episode_3032,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3033,m_1,c_5,c_6,c_11,0.9374,0.20625827
episode_3034,c_9,c_6,c_5,m_2,0.9749,0.08274048
episode_3035,c_1,m_3,c_5,c_7,0.9223,0.25939193
episode_3036,c_7,c_6,c_5,m_2,0.9735,0.08257416
episode_3037,c_1,m_3,c_3,m_2,0.9338,0.2243309
episode_3038,c_12,c_2,m_2,m_2,0.961,0.12978637
episode_3039,c_1,c_6,c_5,c_8,0.9729,0.08428704
episode_3040,m_1,c_9,c_5,c_8,0.9371,0.21591039
episode_3041,m_1,c_6,c_5,m_2,0.9363,0.21533899
episode_3042,c_1,c_6,c_2,m_2,0.9733,0.08312486
episode_3043,c_8,c_6,c_5,m_2,0.972,0.08543801
episode_3044,c_9,c_3,c_10,m_2,0.9794,0.064241014
episode_3045,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3046,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3047,c_7,c_11,c_10,m_2,0.9739,0.07966631
episode_3048,c_1,c_8,c_2,m_2,0.9733,0.08472269
episode_3049,c_1,c_1,c_10,c_4,0.9749,0.076200545
episode_3050,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3051,c_1,c_12,c_6,m_2,0.9743,0.080620274
episode_3052,c_4,c_6,c_5,c_1,0.973,0.08560373
episode_3053,c_8,c_7,c_5,m_2,0.9725,0.0845764
episode_3054,c_12,c_6,c_5,m_2,0.9716,0.08865615
episode_3055,m_2,c_10,c_5,s,0.9352,0.21502744
episode_3056,c_11,c_6,c_3,c_9,0.9724,0.083126485
episode_3057,c_7,c_6,c_5,c_2,0.9712,0.08600729
episode_3058,c_1,c_6,c_12,c_6,0.9735,0.08196257
episode_3059,c_10,c_12,c_10,s,0.9743,0.08057691
episode_3060,c_1,c_4,c_6,m_2,0.9731,0.08371339
episode_3061,c_1,c_6,c_5,c_2,0.9722,0.08608864
episode_3062,c_1,c_6,c_9,m_2,0.9715,0.08841636
episode_3063,m_2,c_11,c_5,m_2,0.9325,0.2232779
episode_3064,c_5,s,-,-,0.9435,0.19806732
episode_3065,c_1,c_4,m_3,c_8,0.9414,0.19648105
episode_3066,c_1,c_8,c_12,m_1,0.9747,0.0809334
episode_3067,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3068,c_1,c_6,c_7,m_2,0.9734,0.082173035
episode_3069,c_9,m_2,c_2,s,0.9513,0.16260271
episode_3070,c_1,c_7,c_1,c_12,0.9722,0.08309045
episode_3071,c_1,c_6,s,-,0.9762,0.071903825
episode_3072,m_1,c_8,c_4,c_11,0.9333,0.21841186
episode_3073,c_1,c_7,c_1,c_5,0.9732,0.0858422
episode_3074,c_1,c_6,c_2,s,0.9732,0.08633587
episode_3075,c_1,c_2,c_11,c_8,0.9733,0.0831209
episode_3076,c_1,c_7,c_5,c_11,0.9731,0.0868293
episode_3077,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3078,c_1,c_6,c_5,c_4,0.9748,0.08277459
episode_3079,m_1,c_6,c_1,c_7,0.9328,0.22389598
episode_3080,m_3,c_4,c_6,m_3,0.8583,0.44750884
episode_3081,c_11,c_3,c_8,m_2,0.9731,0.08363233
episode_3082,c_5,c_6,c_5,c_2,0.9728,0.08439676
episode_3083,c_1,c_1,c_10,m_2,0.9748,0.07887904
episode_3084,c_4,m_2,m_1,c_4,0.8958,0.38102698
episode_3085,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3086,c_3,c_11,c_5,c_9,0.9729,0.08737222
episode_3087,c_2,c_6,c_5,c_5,0.9719,0.08821953
episode_3088,c_1,c_4,c_9,c_9,0.9746,0.08023041
episode_3089,c_1,c_7,c_4,m_2,0.9745,0.085191034
episode_3090,c_1,m_3,m_1,c_8,0.8303,0.6110729
episode_3091,c_6,c_12,c_5,c_3,0.9733,0.08542141
episode_3092,c_1,m_3,c_5,m_2,0.9221,0.2627115
episode_3093,c_5,c_5,c_5,m_2,0.9721,0.08777919
episode_3094,c_7,c_10,c_11,m_2,0.9758,0.08112678
episode_3095,c_12,c_4,c_5,c_11,0.9741,0.0838689
episode_3096,c_1,c_6,c_5,c_8,0.9729,0.08428704
episode_3097,m_2,c_6,c_5,m_2,0.9334,0.21753347
episode_3098,c_9,c_6,c_2,m_2,0.9721,0.08740951
episode_3099,c_1,c_6,c_9,m_2,0.9715,0.08841636
episode_3100,c_1,c_1,c_5,c_10,0.9727,0.08556817
episode_3101,c_10,c_6,c_7,m_2,0.9758,0.079693824
episode_3102,c_1,c_7,c_1,c_11,0.9738,0.08404781
episode_3103,c_7,c_6,m_3,m_2,0.968,0.10775864
episode_3104,c_2,c_6,c_5,m_2,0.9718,0.08751253
episode_3105,c_1,c_7,c_5,c_9,0.9736,0.08726054
episode_3106,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3107,c_8,c_3,c_8,m_1,0.9733,0.081596375
episode_3108,c_1,m_3,c_5,c_6,0.9271,0.24887863
episode_3109,s,-,-,-,0.9111,0.328965
episode_3110,c_1,c_3,c_5,m_3,0.9732,0.08328265
episode_3111,c_1,c_3,c_5,m_2,0.9736,0.0799517
episode_3112,c_1,c_3,c_5,c_10,0.9752,0.07894149
episode_3113,c_2,c_6,c_5,m_2,0.9718,0.08751253
episode_3114,m_2,c_5,c_11,m_2,0.9304,0.22540858
episode_3115,c_1,c_4,s,-,0.9657,0.112758406
episode_3116,c_12,c_7,c_5,c_4,0.9699,0.09312742
episode_3117,c_1,c_1,c_2,c_10,0.9725,0.08374184
episode_3118,c_1,c_6,m_1,m_2,0.9601,0.13539732
episode_3119,c_5,c_6,c_5,c_3,0.9733,0.08370687
episode_3120,c_7,m_2,c_5,m_2,0.9488,0.17231363
episode_3121,c_1,m_3,m_2,c_10,0.8353,0.59927106
episode_3122,c_1,c_6,c_5,m_1,0.9743,0.082174666
episode_3123,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3124,c_10,c_6,c_4,m_2,0.973,0.081802465
episode_3125,c_1,c_2,c_5,c_8,0.9733,0.08541579
episode_3126,m_3,c_6,c_5,m_2,0.8614,0.4477583
episode_3127,c_1,c_6,c_5,m_1,0.9743,0.082174666
episode_3128,c_7,m_1,c_6,m_2,0.9498,0.17309085
episode_3129,c_1,c_2,c_5,m_2,0.9738,0.081238285
episode_3130,c_1,c_5,c_5,c_12,0.9732,0.08344618
episode_3131,c_1,c_8,c_5,c_2,0.9729,0.086904645
episode_3132,c_8,c_6,c_5,c_8,0.9724,0.085351475
episode_3133,c_2,c_5,c_5,m_2,0.9739,0.080166884
episode_3134,c_1,c_6,c_5,c_4,0.9748,0.08277459
episode_3135,c_1,c_6,c_9,m_2,0.9715,0.08841636
episode_3136,s,-,-,-,0.9111,0.328965
episode_3137,c_2,c_8,c_6,c_8,0.9727,0.09070973
episode_3138,c_1,c_5,c_5,m_2,0.9738,0.08696135
episode_3139,c_10,m_3,c_5,m_1,0.9186,0.2627077
episode_3140,m_3,c_6,m_2,m_2,0.8078,0.6878889
episode_3141,c_11,c_6,c_5,c_12,0.98,0.061411332
episode_3142,m_1,c_1,c_9,m_2,0.9406,0.19932571
episode_3143,c_5,c_6,c_10,c_1,0.9725,0.08615071
episode_3144,c_3,c_6,c_12,m_2,0.9739,0.086207666
episode_3145,c_3,c_2,c_5,m_2,0.9719,0.09110844
episode_3146,c_1,c_6,c_8,c_8,0.9734,0.08748622
episode_3147,c_1,c_3,c_6,c_5,0.9737,0.07887146
episode_3148,c_2,m_2,m_2,s,0.9296,0.2684608
episode_3149,c_1,c_6,c_8,m_2,0.973,0.086261585
episode_3150,c_1,c_6,c_12,m_2,0.973,0.08692022
episode_3151,c_3,c_6,c_5,c_3,0.9745,0.08446285
episode_3152,c_1,c_6,c_8,s,0.9725,0.08388797
episode_3153,c_1,c_6,s,-,0.9762,0.071903825
episode_3154,c_1,c_6,c_5,m_3,0.9717,0.090193644
episode_3155,c_10,c_6,c_9,m_1,0.9738,0.08130915
episode_3156,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3157,c_1,c_6,c_11,m_2,0.9731,0.08651729
episode_3158,c_5,c_7,c_5,c_11,0.9737,0.0851273
episode_3159,c_3,c_6,c_5,m_2,0.9741,0.08327117
episode_3160,m_1,c_6,c_5,c_5,0.9359,0.21825661
episode_3161,c_1,c_6,c_5,c_12,0.9741,0.08506591
episode_3162,c_1,s,-,-,0.9595,0.14239001
episode_3162,c_1,s,-,-,0.9589,0.14358625
episode_3162,c_1,s,-,-,0.9575,0.14356542
episode_3163,c_1,c_6,c_5,s,0.9744,0.08145805
episode_3164,m_1,c_3,c_5,c_11,0.9319,0.22637768
episode_3165,c_9,c_6,c_5,m_2,0.9749,0.08274048
episode_3166,c_2,s,-,-,0.962,0.13089815
episode_3166,c_2,s,-,-,0.9618,0.1329981
episode_3167,c_12,c_8,c_12,m_2,0.9716,0.08775385
episode_3168,c_1,s,-,-,0.9595,0.14239001
episode_3168,c_1,s,-,-,0.9589,0.14358625
episode_3168,c_1,s,-,-,0.9575,0.14356542
episode_3169,c_1,m_2,c_5,c_10,0.9448,0.17840677
episode_3170,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3171,c_2,c_6,s,-,0.9767,0.073884875
episode_3172,c_1,m_2,m_3,c_5,0.8476,0.5631068
episode_3173,m_1,c_8,c_10,m_2,0.9334,0.2190087
episode_3174,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3175,c_1,c_6,c_11,m_2,0.9731,0.08651729
episode_3176,c_1,c_7,c_5,m_2,0.9752,0.078360066
episode_3177,c_1,c_6,c_9,c_2,0.9717,0.084604345
episode_3178,c_1,c_6,c_9,c_4,0.9737,0.080758125
episode_3179,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3180,c_5,c_6,c_12,m_2,0.9714,0.08616966
episode_3181,c_1,c_6,c_5,c_10,0.9722,0.0840504
episode_3182,c_1,c_6,m_2,c_9,0.9661,0.119841345
episode_3183,c_4,c_6,c_2,m_2,0.9729,0.089339845
episode_3184,c_6,c_5,c_8,m_2,0.9731,0.084890254
episode_3185,c_5,c_6,c_9,m_2,0.9723,0.084529944
episode_3186,c_11,c_6,c_5,m_2,0.9725,0.087729536
episode_3187,c_1,c_6,c_5,c_12,0.9741,0.08506591
episode_3188,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3189,c_1,c_6,c_5,c_11,0.9728,0.08491015
episode_3190,c_1,c_6,m_3,m_2,0.9711,0.097336754
episode_3191,c_1,c_6,c_5,c_9,0.9734,0.0814673
episode_3192,c_1,c_8,c_5,m_2,0.9735,0.08305227
episode_3193,c_11,c_6,c_12,m_2,0.9717,0.08879474
episode_3194,c_1,c_2,c_10,m_2,0.9735,0.08285948
episode_3195,c_1,c_5,c_5,m_2,0.9738,0.08696135
episode_3196,c_1,c_6,c_5,s,0.9744,0.08145805
episode_3197,c_1,m_2,c_5,m_2,0.9496,0.16838215
episode_3198,c_1,c_4,c_5,m_2,0.9735,0.08589987
episode_3199,c_1,c_6,c_4,m_2,0.9743,0.08245304
episode_3200,c_1,c_6,c_5,c_5,0.9731,0.08385633
episode_3201,c_1,c_11,c_7,m_2,0.9739,0.080922335
episode_3202,c_1,c_6,c_5,c_12,0.9741,0.08506591
episode_3203,c_1,s,-,-,0.9595,0.14239001
episode_3203,c_1,s,-,-,0.9589,0.14358625
episode_3203,c_1,s,-,-,0.9575,0.14356542
episode_3204,s,-,-,-,0.9111,0.328965
episode_3205,c_12,c_4,c_5,m_2,0.9724,0.088998385
episode_3206,c_10,c_6,c_5,m_2,0.9729,0.080727994
episode_3207,m_1,s,-,-,0.8985,0.39769065
episode_3207,m_1,s,-,-,0.8964,0.4006543
episode_3207,m_1,s,-,-,0.8953,0.40298048
episode_3208,m_3,c_12,c_5,c_1,0.8561,0.46321923
episode_3209,c_1,c_11,c_5,c_6,0.9741,0.08122034
episode_3210,m_3,c_6,c_5,m_2,0.8614,0.4477583
episode_3211,c_2,c_6,c_5,m_2,0.9718,0.08751253
episode_3212,c_4,c_4,c_5,m_2,0.9737,0.07943396
episode_3213,c_12,c_6,c_5,c_9,0.9731,0.08485763
episode_3214,c_1,c_6,m_1,m_2,0.9601,0.13539732
episode_3215,m_2,c_6,c_5,c_4,0.9277,0.22704661
episode_3216,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3217,c_2,m_1,c_5,c_5,0.954,0.16209266
episode_3218,m_1,c_6,c_1,m_2,0.9303,0.23319319
episode_3219,c_1,c_6,c_6,c_3,0.9727,0.08594366
episode_3220,c_1,c_6,c_3,c_12,0.9729,0.08560865
episode_3221,c_1,c_6,c_4,m_2,0.9743,0.08245304
episode_3222,c_1,c_11,c_5,s,0.9731,0.08299823
episode_3223,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3224,m_1,c_6,c_5,c_4,0.9354,0.21596399
episode_3225,c_2,c_6,c_4,m_2,0.9736,0.08235128
episode_3226,c_1,c_6,c_7,c_2,0.9721,0.08591757
episode_3227,c_1,c_6,c_8,m_2,0.973,0.086261585
episode_3228,c_3,c_6,m_3,m_2,0.9697,0.10165729
episode_3229,c_1,m_2,c_4,m_2,0.947,0.1746251
episode_3230,c_10,c_6,c_5,m_2,0.9729,0.080727994
episode_3231,c_1,c_6,c_5,c_6,0.972,0.08449488
episode_3232,c_1,c_6,c_11,m_2,0.9731,0.08651729
episode_3233,c_3,c_6,c_7,m_2,0.9724,0.082869835
episode_3234,c_1,c_6,m_1,c_7,0.9615,0.13301815
episode_3235,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3236,c_1,c_6,c_5,m_3,0.9717,0.090193644
episode_3237,c_1,m_2,m_3,m_2,0.8359,0.5870394
episode_3238,c_1,c_6,c_5,c_3,0.9735,0.08277421
episode_3239,c_1,c_6,c_5,c_5,0.9731,0.08385633
episode_3240,c_1,c_6,m_1,m_3,0.9615,0.13442253
episode_3241,c_2,c_6,c_5,c_8,0.9745,0.07979139
episode_3242,m_1,c_12,c_5,c_8,0.9333,0.2179994
episode_3243,c_9,m_3,m_2,m_2,0.9369,0.2551583
episode_3244,c_1,c_10,c_3,c_5,0.9733,0.086733736
episode_3245,c_1,c_6,c_6,m_2,0.9724,0.0853113
episode_3246,c_1,c_6,c_12,c_10,0.9744,0.08471157
episode_3247,m_2,c_6,c_5,m_2,0.9334,0.21753347
episode_3248,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3249,c_1,c_6,c_5,c_8,0.9729,0.08428704
episode_3250,c_1,c_9,c_5,m_2,0.9719,0.08885793
episode_3251,c_1,c_6,c_5,c_5,0.9731,0.08385633
episode_3252,s,-,-,-,0.9111,0.328965
episode_3253,c_1,c_6,m_1,m_2,0.9601,0.13539732
episode_3254,c_11,c_7,c_5,s,0.9736,0.08582988
episode_3255,c_2,c_6,s,-,0.9767,0.073884875
episode_3256,c_11,c_6,c_5,c_8,0.9796,0.063238956
episode_3257,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3258,m_3,c_6,c_5,m_2,0.8614,0.4477583
episode_3259,c_1,c_6,c_1,m_2,0.9796,0.06246638
episode_3260,c_5,c_6,m_2,c_3,0.9662,0.11551559
episode_3261,c_1,c_6,c_10,m_2,0.9728,0.084664136
episode_3262,c_1,c_6,c_8,m_2,0.973,0.086261585
episode_3263,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3264,c_1,c_8,c_5,c_2,0.9729,0.086904645
episode_3265,c_1,c_6,m_2,c_3,0.9661,0.11407383
episode_3266,s,-,-,-,0.9111,0.328965
episode_3267,c_9,m_3,c_8,c_12,0.962,0.13035527
episode_3268,c_5,c_2,c_8,m_2,0.9766,0.08379604
episode_3269,c_1,c_6,c_6,m_2,0.9724,0.0853113
episode_3270,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3271,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_3272,m_1,c_6,c_5,m_2,0.9363,0.21533899
episode_3273,c_1,c_6,c_5,c_11,0.9728,0.08491015
episode_3274,c_1,c_6,c_5,c_1,0.9731,0.08454756
